date,source,header,summary,llink ,category,timeline
24/12/2021,Yahoo Finance,Stock market news live updates: S&P 500 closes at all-time high ahead of Christmas as investors shrug off Omicron,"The S&P 500 hit a closing record on Thursday in a pre-holiday rally along with the Dow and Nasdaq, buoyed by positive data that suggested the Omicron variant was less likely to lead to hospitalizations. The indexes recouped losses from earlier this week after investors shrugged off worries the variant would stunt economic recovery.",https://sg.finance.yahoo.com/news/stock-market-news-live-updates-december-23-2021-233647896.html,Business,yesterday
24/12/2021,The Edge Singapore,"Singapore's manufacturing output up by 14.6% in November, led by growth in transport engineering",The growth marks the second straight month of growth since October.,https://sg.finance.yahoo.com/news/singapores-manufacturing-output-14-6-205854931.html,Business,yesterday
24/12/2021,FX Empire,Has the Santa Rally Arrived? Bitcoin Cracks Above $50K As Cryptos Turn Bullish,"Other altcoins like Aave (AAVE), Compound (COMP), and Uniswap (UNI) also hit double-digit gains ahead of Christmas.",https://sg.finance.yahoo.com/news/santa-rally-arrived-bitcoin-cracks-205104695.html,Business,yesterday
24/12/2021,AFP News,Intel apologizes over letter addressing US sanctions on Xinjiang,Intel found itself on the back foot in Washington and Beijing on Thursday after issuing a public apology over a letter to its suppliers referencing US sanctions targeting human rights abuses in China's Xinjiang region.,https://sg.finance.yahoo.com/news/intel-apologizes-over-letter-addressing-204456765.html,Business,yesterday
24/12/2021,FX Empire,BTC iShares U.S. Home Construction ETF Targets $85 Ahead of 2022,The BTC iShares U.S. Home Construction ETF could hit the $85 mark over the coming trading sessions after rallying by 44% so far this year.,https://sg.finance.yahoo.com/news/btc-ishares-u-home-construction-203204569.html,Business,yesterday
24/12/2021,The Edge Singapore,Citi recommends buying CDL and UOL on share price weakness after cooling measures announced,Citi has given CDL and UOL target prices of $11.02 and $8.87 respectively.,https://sg.finance.yahoo.com/news/citi-recommends-buying-cdl-uol-202449298.html,"


Captions will look like this


























10









10




Ad: 0:02
0:16



























        Video Quality
    



        Best
        



        Better
        



        Good
        



        Auto
    



More Captions Settings




Caption Languages
English



Closed Captions
On








More Captions Settings





Effects
Plain



Position
Bottom



Font Size
Medium



Font Family
Helvetica



Font Color
White



Background Color
Black



Background Transparency
75%


















Ad: 14s


Get Now












",yesterday
24/12/2021,AFP News,US author Joan Didion dead at 87,"Author Joan Didion, a US literary icon credited with ushering in ""new journalism"" with her essays on Los Angeles life in the tumultuous 1960s, died on Thursday. She was 87.",https://sg.finance.yahoo.com/news/us-author-joan-didion-dead-200427172.html,Business,yesterday
24/12/2021,FX Empire,GameStop’s Stock Price Continues to Rally Following Crypto Adoption,"GameStop, one of the best-performing stocks this year, continued its rally heading into the new year thanks to its adoption of cryptocurrencies. GameStop Now Accepts DOGE and SHIB The company behind the popular meme stock GameStop announced earlier this week that it would start accepting Dogecoin (DOGE) and Shiba Inu (SHIB) as payment options for …",https://sg.finance.yahoo.com/news/gamestop-stock-price-continues-rally-191019444.html,Lifestyle,yesterday
24/12/2021,EdgeProp,Premium unit at Turquoise on the market for $5.18 mil,"View from the living room of the four-bedroom unit at Turquoise (Photo: Samuel Isaac Chua/EdgeProp Singapore)Completed in 2010, Turquoise has 91 units across three 6-storey blocks and 21 private berths (Photo: Samuel Isaac Chua/EdgeProp Singapore)SINGAPORE (EDGEPROP) - Singaporean Stephanie Chua moved from her condominium at Nassim Hill to Sentosa Cove in 2015. “I wanted a different experience,” she says. “I’ve been staying on the mainland all this time, and I thought island resort living would",https://sg.finance.yahoo.com/news/premium-unit-turquoise-market-5-190000670.html,Business,yesterday
24/12/2021,FX Empire,The Second Biggest SHIB Whale Holder Buys $2.8 Million of SLP,"A whale under the name “Light,” purchased 93,360,440 SLP, but SHIB continues to be his largest investment",https://sg.finance.yahoo.com/news/second-biggest-shib-whale-holder-183921992.html,News,yesterday
24/12/2021,FX Empire,"Chainlink Struggles To Regain Bids, but There Are Bullish Hints",The altcoin aims to consolidate above a critical indicator to extend the recovery further in the short term.,https://sg.finance.yahoo.com/news/chainlink-struggles-regain-bids-bullish-183542091.html,Business,yesterday
24/12/2021,Yahoo Finance,The 12 most important charts to watch in 2022,"Lots of data made huge swings in 2021 as large swaths of the economy reopened, quickly sending the stock market and GDP to new record highs. With that in mind, here are the charts to watch in 2022",https://sg.finance.yahoo.com/news/the-12-most-important-charts-to-watch-in-2022-182559188.html,Entertainment,yesterday
24/12/2021,Yahoo Finance,"Mariah Carey's 'All I Want For Christmas Is You' sets records, keeps the star in green",“All I Want For Christmas Is You” is the gift that keeps on giving.,https://sg.finance.yahoo.com/news/all-i-want-for-christmas-is-you-sets-records-and-keeps-mariah-carey-raking-in-money-181844765.html,News,yesterday
24/12/2021,AFP News,Canada clears Covid-vaccinated Santa for travel,"Santa has been cleared for travel in Canada's airspace after showing proof of vaccination and a pre-flight negative Covid test, the transport minister said Thursday.",https://sg.finance.yahoo.com/news/canada-clears-covid-vaccinated-santa-181234760.html,Business,yesterday
24/12/2021,EdgeProp,New launches to look forward to in 2022,"SINGAPORE (EDGEPROP) - This year, 27 new projects were launched, similar to the 26 new launches in 2020. Developers are estimated to have sold 30% more new homes this year compared to the previous year, notes Lee Sze Teck, Huttons Asia senior director of research.Read also: Belgravia Ace: Last of the strata landed trilogy, first new launch of 2022Slated for launch in 2022 are 41 new private residential projects, with a total of 5,389 units. Based on the number of units, 22% are in the Core Centr",https://sg.finance.yahoo.com/news/launches-look-forward-2022-180536295.html,Business,yesterday
24/12/2021,The Edge Singapore,Metech International inks deal to get US$100 mil in funding for lab-grown diamond business,The funding will be primarily used for the construction of AET’s lab-grown diamond manufacturing facilities in Singapore.,https://sg.finance.yahoo.com/news/metech-international-inks-deal-us-180337460.html,Business,yesterday
24/12/2021,Yahoo Finance,Two big investing lessons a financial journalist learned in 2021,"Looking to invest in 2022? Take these lessons to heart, says one veteran financial markets editor.",https://sg.finance.yahoo.com/news/two-big-investing-lessons-a-financial-journalist-learned-in-2021-175210494.html,Business,yesterday
24/12/2021,The Edge Singapore,Metal Component Engineering proposes name change to Meta Health in line with strategic shift,The proposed name change is subject to approval by shareholders at an EGM to take place on Jan 17.,https://sg.finance.yahoo.com/news/metal-component-engineering-proposes-name-174011006.html,Business,yesterday
24/12/2021,Yahoo Finance,"Omicron puts restaurants back in 'dire' straits as cancellations mount, traffic drops","Closed doors, canceled reservations and sparse dining rooms are once again the order of the day for eateries battered by COVID-19 restrictions over the last two years.",https://sg.finance.yahoo.com/news/chef-on-omicrons-effect-on-restaurant-industry-were-in-a-really-dire-situation-right-now-171940798.html,Business,yesterday
24/12/2021,Yahoo Finance,"Stock market 2022: Some Wall Street strategists bullish, while others strike a cautious tone",Strategists have begun to deliver their outlooks for the stock market next year – and many are tempering expectations after this year's rally.,https://sg.finance.yahoo.com/news/stock-market-equity-outlook-2022-193659328.html,Business,yesterday
24/12/2021,EdgeProp,Stellar housing market ends the year in the shadow of cooling measures and Omicron,"Even private residential resale transactions are projected to end the year in the range of 19,000 to 20,000 units — the highest since 2010 (Photo: Samuel Isaac Chua/EdgeProp SIngapore)SINGAPORE (EDGEPROP) - Singapore’s residential property market soared to record highs this year. In just the first 11 months of 2021, developers sold 12,467 new homes, surpassing 2020’s full-year volume of 9,982 units.Despite the latest round of property cooling measures that kicked in on Dec 16, which saw addition",https://sg.finance.yahoo.com/news/stellar-housing-market-ends-shadow-173117304.html,Business,yesterday
24/12/2021,FX Empire,Price of Gold Fundamental Daily Forecast – Rallies as Safe-Haven Dollar Retreats on Optimistic Omicron News,There still appears to be enough worries about the strength of the economy and the pace of U.S. rate hikes in 2022 to keep gold prices underpinned.,https://sg.finance.yahoo.com/news/price-gold-fundamental-daily-forecast-171424807.html,Business,yesterday
24/12/2021,FX Empire,USD/CAD Daily Forecast – U.S. Dollar Is Losing Some Ground Against Canadian Dollar,USD/CAD is testing the support level at 1.2825.,https://sg.finance.yahoo.com/news/usd-cad-daily-forecast-u-164447876.html,Business,yesterday
24/12/2021,FX Empire,Bitcoin Stays Above $48k SEC’s Latest Spot Bitcoin ETF Rejection,Bitcoin retains its price above $48k despite the United States SEC rejecting another spot Bitcoin ETF proposal a few hours ago.,https://sg.finance.yahoo.com/news/bitcoin-stays-above-48k-sec-163110249.html,Business,yesterday
24/12/2021,Investing.com,"S&P 500 Closes at All-Time High on Quiet Pre-Holiday Trading, Omicron Optimism",by Daniel Shvartsman,https://sg.finance.yahoo.com/news/p-500-closes-time-high-161947886.html,Business,yesterday
24/12/2021,FX Empire,Why Moderna Stock Is Down By 4% Today,The stock has recently made an attempt to settle below the $240 level.,https://sg.finance.yahoo.com/news/why-moderna-stock-down-4-160816292.html,Business,yesterday
24/12/2021,Yahoo Finance,"Holiday travel is going to 'feel a lot more like 2019 crowds,' economist says","We should expect to see close to pre-COVID levels of air travel this holiday season, says Hopper economist Adit Damodaran.",https://sg.finance.yahoo.com/news/holiday-travel-is-going-to-feel-a-lot-more-like-2019-crowds-economist-says-160011806.html,Business,yesterday
23/12/2021,FX Empire,S&P 500 Price Forecast – S&P 500 Approaching All-Time Highs Again,"The S&P 500 has rallied again on Thursday to reach towards the all-time highs yet again. That being said, a breakout does seem somewhat imminent.",https://sg.finance.yahoo.com/news/p-500-price-forecast-p-155640439.html,Lifestyle,2 days ago
23/12/2021,EdgeProp,V-ZUG: Sleek appliances that help busy professionals up their cooking game,"All photos: V-ZUGFor busy professionals, a product that lets you whip up meals in a quick and painless manner is key. In the Covid era, where many are working from home (WFH), top-end kitchen appliances have become more than just a luxury statement.Swiss luxury home appliances brand V-ZUG boasts of good craftsmanship and can increasingly be found in Singapore’s high-end homes, from luxury condominiums to Good Class Bungalows.The brand is synonymous with quality and is the go-to brand for some of",https://sg.finance.yahoo.com/news/v-zug-sleek-appliances-help-155328978.html,Business,2 days ago
